"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.499662250E0,-1.966125532E-1,-2.590237962E-2,8.583712578E-2
2.509591250E0,-1.313314785E-1,-1.844783748E-2,4.885699511E-2
2.519520250E0,-5.905890634E-2,-2.204489836E-2,2.926648378E-2
2.529449250E0,1.377556499E-2,-2.030370718E-2,1.759953439E-2
2.539378250E0,7.300731137E-2,-1.131757826E-2,1.203766286E-2
2.549307250E0,1.229412174E-1,-1.771971295E-2,-1.048581183E-2
2.559236250E0,1.421500152E-1,-1.448152492E-2,-4.773842275E-2
2.569165250E0,1.525851390E-1,-2.221474171E-2,-3.281691313E-2
2.579093250E0,1.305024713E-1,-1.446411118E-2,-1.809947133E-2
2.589022250E0,9.530720316E-2,-1.538027851E-2,3.463890553E-3
2.598951250E0,4.114851935E-2,-1.601207016E-2,2.965941668E-2
2.608880583E0,-1.446635870E-2,-2.295801418E-2,2.892032862E-2
2.618809583E0,-5.285117330E-2,-2.385324117E-2,2.880046070E-2
2.628738583E0,-7.694743937E-2,-3.314236550E-2,3.141124249E-2
2.638667583E0,-8.037129477E-2,-2.275606597E-2,4.542994201E-2
2.648596583E0,-6.126341628E-2,-2.211100845E-2,5.377859652E-2
2.658525583E0,-3.238705141E-2,-2.111188374E-2,3.340338886E-2
2.668454583E0,-1.935432035E-2,-1.770838397E-2,4.807580709E-3
2.678383583E0,-1.052535363E-3,-2.029822541E-2,2.126281500E-2
2.688312583E0,2.791586833E-2,-1.782841634E-2,2.692233503E-2
2.698241583E0,5.211029453E-2,-1.661985168E-2,1.744516790E-2
2.708169583E0,6.491343101E-2,-1.020470694E-2,-1.194586158E-3
2.718098583E0,7.837571315E-2,-1.676754870E-2,-2.648203969E-3
2.728027583E0,8.319051152E-2,-2.202912915E-2,-4.427511692E-3
2.737956583E0,8.080037076E-2,-1.020573020E-2,-3.835188746E-3
2.747885583E0,7.671598099E-2,-7.928093523E-3,-2.959275842E-3
2.757814583E0,5.942313306E-2,-1.620100832E-2,-9.877116680E-3
2.767743583E0,2.739902928E-2,-1.869630760E-2,1.912039518E-3
2.777672583E0,6.370358728E-4,-2.467923347E-2,3.586682081E-2
2.787601583E0,-3.047513980E-2,-1.935642170E-2,3.675442815E-2
2.797530583E0,-5.298947822E-2,-2.213900199E-2,3.691522658E-2
2.807459583E0,-6.741461406E-2,-1.852014195E-2,4.308871686E-2
2.817388583E0,-8.688109132E-2,-1.823788589E-2,5.303600013E-2
2.827317583E0,-8.265238496E-2,-1.469966261E-2,3.276194930E-2
2.837245583E0,-7.568548232E-2,-1.398414614E-2,3.301630318E-2
2.847174583E0,-6.075924011E-2,-2.355790196E-2,4.271215618E-2
2.857103583E0,-2.825718127E-2,-2.636748908E-2,3.834837914E-2
2.867032583E0,-9.394648299E-3,-1.668744184E-2,2.051495612E-2
2.876961583E0,3.690261852E-2,-1.779020844E-2,2.272754252E-2
2.886890583E0,5.683570359E-2,-1.836868079E-2,-3.814723492E-3
2.896819583E0,5.940341698E-2,-1.701583609E-2,-7.244700193E-4
2.906748583E0,4.366196327E-2,-1.664327709E-2,-1.841872931E-3
2.916677583E0,2.218910532E-2,-2.299631344E-2,8.416482210E-3
2.926606583E0,-7.248446066E-3,-1.825575644E-2,2.287079930E-2
2.936535583E0,-4.238579018E-2,-3.454772551E-3,1.278552175E-2
2.946464583E0,-7.979422940E-2,7.352380324E-3,2.367888451E-2
2.956393583E0,-9.805027820E-2,-3.981259502E-3,4.192395151E-2
2.966321583E0,-7.818704909E-2,7.541336752E-3,7.216165781E-2
2.976250583E0,-5.751343243E-2,7.894965392E-3,5.061993062E-2
2.986179583E0,-1.652247727E-2,-2.392324330E-2,1.261127472E-2
2.996108583E0,2.216162341E-2,-5.631614193E-2,2.324619055E-2
3.006037583E0,4.046560111E-2,-5.831903256E-3,2.159669101E-2
3.015966583E0,5.821062153E-2,-1.955137152E-2,2.263106346E-2
3.025895583E0,4.730132511E-2,-2.877756519E-2,1.543021739E-2
3.035824583E0,1.950079311E-2,-2.118994407E-2,-1.205111146E-3
3.045753583E0,3.131056074E-3,-5.354368463E-3,1.539045632E-2
3.055682583E0,-2.525503803E-3,-1.362185631E-2,2.853441238E-2
3.065611583E0,-8.397378260E-3,-7.540733758E-3,1.279546201E-2
3.075540583E0,-6.703567794E-3,4.980548657E-4,2.654811323E-2
3.085468583E0,9.622808481E-3,2.541145105E-3,3.056515038E-2
3.095397583E0,1.033445117E-2,-9.229902998E-3,6.893867254E-3
3.105326583E0,9.505973803E-3,-4.617518792E-2,3.283211589E-3
3.115255583E0,-7.688174956E-5,-4.207718510E-2,2.198026836E-2
3.125184583E0,-2.322194288E-2,-1.952131318E-2,3.753503144E-2
3.135113583E0,-2.538535785E-2,-4.960724769E-2,9.387704730E-3
3.145042583E0,-4.465967185E-2,-5.504013330E-2,9.991722107E-3
3.154971583E0,-5.174753875E-2,-2.707710352E-2,2.811341286E-2
3.164900583E0,-3.366483249E-2,-1.816494187E-2,5.193847775E-2
3.174829583E0,-1.877408470E-2,-2.262324281E-2,3.924651146E-2
3.184758583E0,-2.427709121E-2,-2.459443057E-2,2.266146898E-2
3.194687583E0,-3.462995198E-2,-1.927183807E-2,2.569500446E-2
3.204615583E0,-2.888469715E-2,-2.109233212E-2,2.962316394E-2
3.214544583E0,-6.851803847E-3,-1.976777332E-2,2.397416890E-2
3.224473583E0,1.282129940E-3,-2.045811022E-2,2.715622365E-2
3.234402583E0,2.589265862E-2,-1.872901546E-2,1.477006674E-2
3.244331583E0,3.812876137E-2,-1.870480433E-2,8.815847039E-3
3.254260583E0,5.172938498E-2,-1.876024324E-2,2.171246588E-2
3.264189583E0,7.659468781E-2,-1.488160238E-2,1.601961672E-2
3.274118583E0,1.026825521E-1,-1.510472847E-2,-4.666662812E-3
