"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.903930500E0,2.621797943E0,7.006929016E-1,-9.582173767E0
2.913859500E0,1.707948303E0,5.884263611E-1,-1.009216324E1
2.923788500E0,8.858578491E-1,2.757266235E-1,-9.836794281E0
2.933717500E0,1.838177490E0,1.981878662E-1,-9.555529175E0
2.943646500E0,2.142045593E-1,2.338137817E-1,-9.658814392E0
2.953575500E0,1.059796143E-1,2.697390747E-1,-9.894574127E0
2.963505500E0,6.843768311E-1,2.360591125E-1,-9.986333313E0
2.973434500E0,-1.887125702E0,7.200027466E-1,-1.951312225E1
2.983363500E0,-9.588311005E0,9.758207703E-1,-3.105876297E1
2.993292500E0,-2.634371796E0,-6.496490479E-2,-3.184028778E0
3.003221500E0,-1.037342834E0,9.129515076E-1,-4.743635559E0
3.013150500E0,-9.969268799E-2,1.191671906E0,-7.485783234E0
3.023079500E0,-3.830534363E-1,1.051263885E0,-7.623945923E0
3.033008500E0,7.147636414E-1,9.900411987E-1,-1.184681442E1
3.042937500E0,2.619552612E-1,7.899073792E-1,-1.480271759E1
3.052866500E0,1.064735870E0,5.873785400E-1,-1.012629227E1
3.062795500E0,1.620081024E0,3.589535522E-1,-8.305478668E0
3.072724500E0,2.908451843E0,2.371069336E-1,-8.085735626E0
3.082653500E0,1.332229614E-1,1.246907043E-1,-8.910520477E0
3.092582500E0,5.146298218E-1,2.436932373E-1,-1.230546066E1
3.102511500E0,-8.482859802E-1,8.158035278E-2,-9.414672089E0
3.112440500E0,4.893324280E-1,1.917512512E-1,-9.468560028E0
3.122369500E0,1.661544800E-1,1.273851013E-1,-9.434131622E0
3.132298500E0,2.392025757E-1,1.598675537E-1,-1.018122803E1
3.142228500E0,7.467970276E-1,1.926493835E-1,-9.721833344E0
3.152157500E0,6.601272583E-1,1.604663086E-1,-9.174272003E0
3.162086500E0,7.767347717E-1,1.381626892E-1,-9.885742493E0
3.172015500E0,4.406835938E-1,1.314266968E-1,-1.078896423E1
3.181944500E0,2.749781799E-1,1.161584473E-1,-9.838590546E0
3.191873500E0,3.809577942E-1,1.281335449E-1,-9.076225891E0
3.201802500E0,3.107537842E-1,1.288819885E-1,-9.502838745E0
3.211731500E0,3.379971313E-1,9.774673462E-2,-9.966873779E0
3.221660500E0,4.861889648E-1,9.729766846E-2,-1.000190094E1
3.231589500E0,5.333409119E-1,1.094224548E-1,-9.865684204E0
3.241518500E0,5.620811462E-1,1.038839722E-1,-9.745184784E0
3.251447500E0,5.448669434E-1,1.046324158E-1,-9.892179108E0
3.261376500E0,4.390370178E-1,9.520202637E-2,-9.732910309E0
3.271305500E0,3.857478333E-1,8.247848511E-2,-9.509724426E0
3.281234500E0,3.667373657E-1,7.753875732E-2,-9.903705139E0
3.291163500E0,3.736230469E-1,7.888595581E-2,-1.001552261E1
3.301093500E0,4.727169800E-1,8.442443848E-2,-9.710457001E0
3.311022500E0,5.028044128E-1,1.041833496E-1,-9.672885132E0
3.320951500E0,5.307962036E-1,8.427474976E-2,-9.735305328E0
3.330880500E0,4.930746460E-1,8.562194824E-2,-9.861792297E0
3.340809500E0,4.447251892E-1,9.190887451E-2,-9.867779846E0
3.350738500E0,3.864962769E-1,9.490264893E-2,-9.782606964E0
3.360667500E0,4.185296631E-1,9.565109253E-2,-9.741143188E0
3.370596500E0,4.581971741E-1,1.044827271E-1,-9.791139221E0
3.380525500E0,4.719685364E-1,1.122665405E-1,-9.713600464E0
3.390454500E0,4.981640625E-1,1.109193420E-1,-9.786798248E0
3.400383500E0,4.650828552E-1,1.134640503E-1,-9.920021210E0
3.410312500E0,4.595443726E-1,1.137634277E-1,-9.802665253E0
3.420241500E0,4.249662781E-1,5.077441406E-1,-9.607770538E0
3.430170500E0,3.824546814E-1,1.145118713E0,-1.009845016E1
3.440099500E0,2.218386841E-1,6.167175293E-1,-9.986033936E0
3.450028500E0,5.255570984E-1,2.974314880E-1,-9.531728668E0
3.459957500E0,4.129911804E-1,4.276606750E-1,-9.594298553E0
3.469887500E0,5.011578369E-1,5.626799011E-1,-9.756561127E0
3.479816500E0,6.598278809E-1,6.301895142E-1,-9.951455841E0
3.489745500E0,7.226971436E-1,5.310955811E-1,-1.017509079E1
3.499674500E0,9.135502625E-1,2.212399292E-1,-9.607920227E0
3.509603500E0,6.809339905E-1,-5.897735596E-2,-1.060634399E1
3.519532500E0,7.217990112E-1,4.700225830E-2,-8.700357513E0
3.529461500E0,5.770500183E-1,5.089416504E-2,-1.048315018E1
3.539390500E0,8.677455139E-1,7.095245361E-2,-9.726922760E0
3.549319500E0,6.764433289E-1,-9.610015869E-2,-9.393715668E0
3.559248500E0,8.985813904E-1,-1.227447510E-1,-1.029364426E1
3.569177500E0,3.772155762E-2,-3.011737061E-1,-1.045231430E1
3.579106500E0,4.629872131E-1,-2.871029663E-1,-1.023930725E1
3.589035500E0,-3.291654968E-1,-2.598596191E-1,-9.434880066E0
3.598964500E0,-9.729766846E-2,-2.091151428E-1,-9.494605865E0
3.608893500E0,2.074685669E-1,-1.615141296E-1,-9.778565369E0
3.618822500E0,4.352947998E-1,-9.355545044E-2,-1.002974304E1
