"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.498683583E0,6.449369229E-3,-1.014605206E-2,1.868009984E-2
3.508613583E0,-4.544810493E-2,-9.837574884E-3,5.037961006E-3
3.518543583E0,-9.321682356E-2,-1.126747493E-2,5.258108675E-2
3.528472583E0,-1.271440864E-1,-1.280881925E-2,4.975278854E-2
3.538402583E0,-1.586585322E-1,-8.787414953E-3,3.291690052E-2
3.548331583E0,-1.729724796E-1,-8.178189900E-3,3.947747648E-2
3.558261583E0,-1.958770466E-1,-6.624749154E-3,4.773666859E-2
3.568191583E0,-1.982156039E-1,-9.016662352E-3,3.507978559E-2
3.578120583E0,-1.837626756E-1,-1.214556227E-2,1.783108413E-2
3.588050583E0,-1.701179055E-1,-7.313770428E-3,4.256012857E-2
3.597979583E0,-1.302806060E-1,-6.393290777E-3,4.731800795E-2
3.607909583E0,-9.539765228E-2,-9.679882787E-3,3.377234817E-2
3.617839583E0,-6.196550243E-2,-6.817104276E-3,3.009503424E-2
3.627768583E0,-2.357739877E-2,-6.422106586E-3,4.334540963E-2
3.637698583E0,2.258662462E-2,-1.153714120E-2,2.443960726E-2
3.647627583E0,4.958552163E-2,-7.938490603E-3,1.409939110E-2
3.657557583E0,8.740841880E-2,-4.214398954E-3,2.132596493E-2
3.667487583E0,1.110262730E-1,-7.323272154E-3,9.460210204E-3
3.677416583E0,1.032412170E-1,-4.430453572E-3,-8.781933188E-3
3.687346583E0,1.227815519E-1,-1.509438621E-2,-2.757663846E-2
3.697275583E0,1.160746494E-1,-1.343845474E-2,1.068198591E-1
3.707205583E0,1.096796958E-1,-5.389049761E-3,1.508990943E-2
3.717135583E0,9.892217115E-2,-9.665246475E-3,-6.986487150E-2
3.727064583E0,8.960028414E-2,-1.380423462E-2,5.328567624E-2
